id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13,O18,N15,S34,Cl37,Co,Cu.i,Cu.ii,Cu65.i,Cu65.ii,Fe.ii,Fe.iii,Fe54.ii,Fe54.iii,Br79,Br81,Ni.ii,Ni60.ii,Zn.ii,Zn66.ii,I,MDL_3.5,ResPow,m1,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isoratioBr81.1,isoratioBr81.2,isoratioCu.i_65,isoratioCu.ii_65,isoratioFe.ii_54,isoratioFe.iii_54,isoratioZn.ii_66,isoratioNi.ii_60,isoratioCl37,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter,alternative_formula,Sample1_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_01_1-2-43_1_21692.csv,Sample2_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_02_1-2-43_1_21702.csv,Sample3_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_03_1-2-43_1_21712.csv,Sample4_masslistsMGC2101807_LSt_MA_FTMS_PB_1_01_1-2-30_1_21512.csv,Sample5_masslistsMGC2101807_LSt_MA_FTMS_PB_1_02_1-2-30_1_21522.csv,Sample6_masslistsMGC2101807_LSt_MA_FTMS_PB_1_03_1-2-30_1_21532.csv,Sample7_masslistsMGC2101808_LSt_MA_FTMS_PB_2_01_1-2-20_1_21420.csv,Sample8_masslistsMGC2101808_LSt_MA_FTMS_PB_2_02_1-2-20_1_21430.csv,Sample9_masslistsMGC2101808_LSt_MA_FTMS_PB_2_03_1-2-20_1_21440.csv,Sample10_masslistsMGC2101809_LSt_MA_FTMS_PB_3_01_1-2-14_1_21360.csv,Sample11_masslistsMGC2101809_LSt_MA_FTMS_PB_3_02_1-2-14_1_21370.csv,Sample12_masslistsMGC2101809_LSt_MA_FTMS_PB_3_03_1-2-14_1_21380.csv,Sample13_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_01_1-2-12_1_21334.csv,Sample14_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_02_1-2-12_1_21344.csv,Sample15_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_03_1-2-12_1_21352.csv,Sample16_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_01_1-2-19_1_21418.csv,Sample17_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_02_1-2-19_1_21428.csv,Sample18_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_03_1-2-19_1_21438.csv,Sample19_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_01_1-2-9_1_21308.csv,Sample20_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_02_1-2-9_1_21316.csv,Sample21_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_03_1-2-9_1_21326.csv,Sample22_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_01_1-2-1_1_21250.csv,Sample23_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_02_1-2-1_1_21258.csv,Sample24_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_03_1-2-1_1_21268.csv,Sample25_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_01_1-2-23_1_21450.csv,Sample26_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_02_1-2-23_1_21460.csv,Sample27_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_03_1-2-23_1_21470.csv,Sample28_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_01_1-2-5_1_21278.csv,Sample29_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_02_1-2-5_1_21288.csv,Sample30_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_03_1-2-5_1_21296.csv,Sample31_NELHA_1.csv,Sample32_NELHA_2.csv,Sample33_NELHA_3.csv,Sample34_NELHA_4.csv,Sample35_NELHA_5.csv
0,131.0713752,0.0588513,132.0786439,C_6 H_12 O_3,C6H12O3,C_6 H_11 O_3,7,6,2,0.5,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084759.44,1530913.833,131.0713773,0.052667318,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4184306,NA,3130362,3556547,NA,3626914,3852571,3780444,NA,NA,NA,NA,NA,NA,NA,NA
0,133.0658867,0.0108448,134.0731646,C_9 H_10 O_1,C9H10O,C_9 H_9 O_1,6,9,1.111,0.111,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086580.134,1526522,133.0658891,0.040547372,9,0.5,0.53,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,Inf,FALSE,NA,14558653,14096940,14542882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3158761,3653337,NA,3556835,NA,NA,3499401,3208451,3266371,NA,NA,NA,NA,NA,NA,NA,NA
0,135.0451552,0.017677,136.0524292,C_8 H_8 O_2,C8H8O2,C_8 H_7 O_2,14,8,1,0.25,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088401.903,1480898.963,135.0451569,0.034665015,27,0.5,0.57,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Inf,FALSE,NA,30567862,31676964,34469916,6857319,7716651,7090193,4254090,5422131,3236673,NA,4400231,NA,3656291,3483757,4408927,NA,NA,3637329,8310500,7498452,7411740,6938590,5734565,8428900,9444228,9562878,8095039,5663567,6001599,6607241,NA,3879856,NA,NA,NA
0,135.0815331,0.0371743,136.0888146,C_9 H_12 O_1,C9H12O,C_9 H_11 O_1,5,9,1.333,0.111,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088401.903,1409220.556,135.0815365,0.064221233,9,0.38,0.41,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,Inf,FALSE,NA,22818230,20228644,18933786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620068,3193556,NA,4188126,NA,4156773,NA,NA,NA,NA,NA,3615113,NA,6922672,NA,NA,NA
0,136.0404032,0.0099673,137.0476782,C_7 H_7 O_2 N_1,C7H7NO2,C_7 H_6 O_2 N_1,1,7,1,0.286,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089313.191,1426161,136.0404037,0.036940842,9,0.5,0.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874,Inf,FALSE,NA,4098494,5485101,4403747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13908873,15930116,14265668,7206741,8442820,8042894,NA,NA,NA,NA,NA
0,137.0244125,0.0357382,138.0316939,C_7 H_6 O_3,C7H6O3,C_7 H_5 O_3,18,7,0.857,0.429,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090224.747,1431911.519,137.0244143,0.043903155,27,0.5,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Inf,FALSE,NA,35020240,32496190,37091380,6334071,5814074,6680609,3318681,NA,NA,NA,NA,NA,22995570,24478844,24896110,12440403,10257154,12385375,4078836,3594980,3838508,5090286,4753590,6387061,22086548,22803214,23102798,12407647,13024207,14204313,NA,4116933,NA,3342521,NA
0,137.0607978,0.0362792,138.0680792,C_8 H_10 O_2,C8H10O2,C_8 H_9 O_2,9,8,1.25,0.25,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090224.747,1546672.647,137.0607997,0.049038029,17,0.33,0.43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Inf,FALSE,NA,29158864,29551166,32323636,NA,3092283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5066485,4588261,4395052,3963886,5530806,3499381,5064597,4059407,3925327,4490080,3569616,4432282,NA,NA,NA,NA,4121198
0,137.0971831,0.0364724,138.1044646,C_9 H_14 O_1,C9H14O,C_9 H_13 O_1,4,9,1.556,0.111,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090224.747,1502459.72,137.0971848,0.046059056,25,0.25,0.29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Inf,FALSE,NA,8928720,6770239,7342133,5695096,4727611,5274658,3627418,4155970,NA,NA,5402231,5456259,NA,3655293,3531887,NA,3142403,NA,5338869,5367525,4985901,8911855,8703158,9118070,5641110,7279376,5234000,4733792,5668817,4202906,NA,NA,NA,NA,NA
0,138.0196633,0.0224345,139.0269429,C_6 H_5 O_3 N_1,C6H5NO3,C_6 H_4 O_3 N_1,1,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091136.573,1453910.862,138.0196648,0.043043094,29,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,Inf,FALSE,NA,4691432,5262936,5696589,35496584,36430664,35873840,10672553,9555025,8846176,8141942,7924358,7294354,NA,4033676,NA,4261731,4317970,4309103,5521157,5966582,5128252,15424510,14492870,14909830,13048741,10529567,11242847,14656368,12364768,11552169,NA,3502555,NA,NA,NA
0,139.0400658,0.0113604,140.0473439,C_7 H_8 O_3,C7H8O3,C_7 H_7 O_3,12,7,1.143,0.429,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092048.667,1521766.25,139.0400677,0.039365237,16,0.25,0.45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Inf,FALSE,NA,31710730,32676476,36583536,NA,NA,3338312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4626205,3258637,5189714,3908629,3940574,4858270,3819454,4262198,3576183,3555719,4281337,3775937,NA,NA,NA,NA,NA
0,139.076454,0.008809,140.0837292,C_8 H_12 O_2,C8H12O2,C_8 H_11 O_2,7,8,1.5,0.25,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092048.667,1409523.821,139.0764559,0.02923385,28,0.17,0.29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,Inf,FALSE,NA,12901900,14776957,14536818,9769630,9460577,9059401,5513665,6340711,5654391,NA,4410524,5302696,4587163,4788386,5141142,NA,3482921,NA,9646878,12190478,10706003,10476566,11617503,10850718,8295359,9106231,10196344,7149448,5925882,6106562,3418372,NA,NA,NA,NA
-1,139.112839,0.0056452,140.1201146,C_9 H_16 O_1,C9H16O,C_9 H_15 O_1,8,9,1.778,0.111,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092048.667,1394219.107,139.1128403,0.016747484,28,0.12,0.18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,6.77,261.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.680506,NA,NA,NA,NA,19,261.61,FALSE,NA,NA,3391102,NA,33227422,31785826,32269386,22917570,23438440,23536504,14460045,14725789,15626665,13157019,14242979,12851863,11600762,10730281,11353223,27505440,24990480,24032340,23479318,23934176,23462304,26678208,27075384,26752376,22475656,23356410,22947266,NA,NA,NA,NA,NA
0,140.1080915,0.0308046,141.1153636,C_8 H_15 O_1 N_1,C8H15NO,C_8 H_14 O_1 N_1,4,8,1.875,0.125,8,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092961.031,1448797.5,140.1080937,0.052650461,8,0,0.08,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3391144,NA,NA,NA,NA,NA,NA,NA,NA,3293501,NA,NA,5689396,5699838,6566333,3243486,3644245,4206999,NA,NA,NA,NA,NA,NA,NA,NA
-1,140.1161898,0.0231287,141.1234695,C_8 H_16 O_1 C13_1,C9H16O,C_8 H_15 O_1 C13_1,8,9,1.778,0.111,8,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092961.031,1444441,140.1161909,0.067384087,5,0.12,0.18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.18,261.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.680506,NA,NA,NA,NA,19,261.61,FALSE,NA,NA,NA,NA,3842748,NA,3833448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3456830,NA,NA,NA,3193086,NA,3904990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,141.0557143,0.021955,142.0629939,C_7 H_10 O_3,C7H10O3,C_7 H_9 O_3,14,7,1.429,0.429,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093873.664,1410020.25,141.0557162,0.054042011,16,0,0.27,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE,NA,NA,NA,NA,4078300,3961759,5389450,NA,NA,NA,NA,NA,NA,3597529,NA,NA,NA,NA,NA,5180257,5740369,5152914,4353110,5410081,4547040,4921345,5915512,5370298,3893193,3142716,3625987,NA,NA,NA,NA,NA
0,141.0921005,0.0161366,142.0993792,C_8 H_14 O_2,C8H14O2,C_8 H_13 O_2,8,8,1.75,0.25,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093873.664,1436292.607,141.092102,0.030549599,28,0,0.14,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Inf,FALSE,NA,4384369,NA,3548375,20800222,20612000,21279882,13009408,13722788,14472117,NA,6017753,4408806,8055515,7144672,9003735,6016952,6016871,5382340,22745954,23135058,22783124,13589591,13731106,15737313,18367490,16352121,16958906,21312458,19739708,21403140,NA,NA,NA,NA,NA
0,141.1284875,0.0050374,142.1357646,C_9 H_18 O_1,C9H18O,C_9 H_17 O_1,2,9,2,0.111,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093873.664,1464995.273,141.1284899,0.032544202,11,0,0.06,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286241,NA,NA,NA,NA,3409251,4664660,3235989,4013145,5093668,3516899,6172676,4659066,5409212,4272076,NA,NA,NA,NA,NA,NA,NA
0,142.0873544,0.0183166,143.0946282,C_7 H_13 O_2 N_1,C7H13NO2,C_7 H_12 O_2 N_1,9,7,1.857,0.286,7,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094786.566,1407950.84,142.0873556,0.051837349,25,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876,Inf,FALSE,NA,NA,NA,NA,8096519,7135177,6022325,8573482,6164684,7388126,3202031,4011776,4696590,4986628,5344520,4378369,4387808,NA,4156652,10740622,11234174,11443388,8447105,7349582,7160333,7900207,8889251,7683558,NA,3947625,4369967,NA,NA,NA,NA,NA
-1,142.1237396,0.0167679,143.1310136,C_8 H_17 O_1 N_1,C8H17NO,C_8 H_16 O_1 N_1,5,8,2.125,0.125,8,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094786.566,1364486.63,142.1237411,0.016422367,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,432.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.4900553,NA,NA,NA,NA,878,432.55,FALSE,NA,NA,NA,NA,15078152,18633674,18461878,14893611,17163468,18179040,18175216,19030786,18702864,17646342,18998536,18457346,11367394,12409744,12231917,18113424,16683904,15119550,29271170,30164302,29090318,34243632,35111844,35325416,9368567,8776810,9930289,NA,NA,NA,NA,NA
0,143.0502351,0.0211652,144.0575146,C_10 H_8 O_1,C10H8O,C_10 H_7 O_1,1,10,0.8,0.1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095699.737,1402933.25,143.0502377,0.07315255,4,0.67,0.68,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Inf,FALSE,NA,8761082,8325999,8296802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3118974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,143.0713667,0.0048793,144.0786439,C_7 H_12 O_3,C7H12O3,C_7 H_11 O_3,15,7,1.714,0.429,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095699.737,1409276.241,143.0713682,0.056956595,29,0,0.09,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Inf,FALSE,NA,3951356,4116337,4053348,29410102,29344760,29181158,13382233,14087417,14677004,NA,4415278,4177468,5792564,6794549,7134001,4744207,4613053,3798810,24216512,24490928,22967532,7636146,8887679,9392703,12444769,13345748,12834328,19989542,18982042,18974304,NA,NA,NA,NA,NA
0,143.1077558,0.0204281,144.1150292,C_8 H_16 O_2,C8H16O2,C_8 H_15 O_2,11,8,2,0.25,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095699.737,1366802.643,143.1077573,0.025055051,28,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Inf,FALSE,NA,NA,3144564,NA,23475000,22578170,24057064,15708763,17249530,18355214,14419230,14275375,13759038,7400246,7970103,7070515,6215697,6433727,6895900,26665922,25195444,24687854,25838772,27624834,26710592,17011812,17839062,17970714,16389160,16393373,16516706,NA,NA,NA,NA,NA
-1,143.1270911,0.0066258,144.1343685,C_7 H_17 O_1 N_1 C13_1,C8H17NO,C_7 H_16 O_1 N_1 C13_1,5,8,2.125,0.125,7,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095699.737,1466202.667,143.1270932,0.069314137,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,432.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.4900553,NA,NA,NA,NA,878,432.55,FALSE,NA,NA,NA,NA,3309369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3323828,NA,3939509,NA,NA,3113572,4159447,3386907,NA,NA,NA,NA,NA,NA,NA,NA
0,144.0666164,0.0002619,145.0738929,C_6 H_11 O_3 N_1,C6H11NO3,C_6 H_10 O_3 N_1,26,6,1.833,0.5,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096613.178,1426506.727,144.0666186,0.04638536,11,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,Inf,FALSE,NA,NA,NA,NA,3757933,NA,NA,3445392,NA,NA,NA,NA,NA,NA,NA,3098472,NA,NA,NA,3757050,3709932,NA,4800746,4095417,4005497,4646044,4878349,4354641,NA,NA,NA,NA,NA,NA,NA,NA
0,145.0142424,0.0288725,146.0215231,C_5 H_6 O_5,C5H6O5,C_5 H_5 O_5,22,5,1.2,1,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097526.889,1391500,145.0142458,0.025254785,4,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Inf,FALSE,NA,7045039,8393767,9103897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3714405,NA,NA,NA
0,145.0506267,0.0366088,146.0579085,C_6 H_10 O_4,C6H10O4,C_6 H_9 O_4,23,6,1.667,0.667,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097526.889,1440180.136,145.0506285,0.035842034,22,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Inf,FALSE,NA,10289075,9649195,8180253,11979690,12215403,13821277,4165325,4827496,4676734,NA,NA,NA,NA,NA,3291047,NA,NA,NA,7982140,7484461,8830305,5635369,NA,3614393,8639709,7943245,9477778,7388320,5571863,7112410,NA,3885929,NA,NA,NA
0,145.0658876,0.0042581,146.0731646,C_10 H_10 O_1,C10H10O,C_10 H_9 O_1,6,10,1,0.1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097526.889,1459609.444,145.0658889,0.024241749,9,0.56,0.58,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Inf,FALSE,NA,11808692,12512301,12585503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5498079,5493838,5819027,5801121,4780312,4919003,NA,NA,NA,NA,NA
0,145.0870164,0.0070571,146.0942939,C_7 H_14 O_3,C7H14O3,C_7 H_13 O_3,7,7,2,0.429,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097526.889,1386997.522,145.0870183,0.032590096,23,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Inf,FALSE,NA,NA,NA,NA,5564333,6829166,5798240,NA,3411306,NA,NA,3434399,3504815,5816235,6373800,7118761,3774595,4096048,NA,8496190,9641008,8703331,9862443,9700860,10435260,11367648,11904079,10829460,6976674,7220505,8306396,NA,NA,NA,NA,NA
0,146.061137,0.0016115,147.0684136,C_9 H_9 O_1 N_1,C9H9NO,C_9 H_8 O_1 N_1,2,9,1,0.111,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098440.869,1373232.333,146.0611376,0.057992579,9,0.57,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,Inf,FALSE,NA,3388962,3368092,3411086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21071144,22533270,20719324,9841897,10161505,11642659,NA,NA,NA,NA,NA
0,147.0451539,0.0074433,148.0524292,C_9 H_8 O_2,C9H8O2,C_9 H_7 O_2,8,9,0.889,0.222,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099355.119,1376872.111,147.0451564,0.02625146,9,0.57,0.62,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,Inf,FALSE,NA,26337434,29392150,30767880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4236504,3809994,3518965,NA,NA,NA,NA,3510500,3759916,NA,NA,NA,NA,4222001,NA,NA,NA
0,147.081544,0.0390036,148.0888146,C_10 H_12 O_1,C10H12O,C_10 H_11 O_1,6,10,1.2,0.1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099355.119,1363593.875,147.081547,0.046432727,8,0.44,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,Inf,FALSE,NA,13979806,14495003,15162124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237070,3262968,3764162,NA,NA,NA,NA,NA,NA,3388854,NA,NA,3218485,NA,NA,NA
